id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11941603,Stunning Kits Oasis!!!,63753823,Jeremy,,Kitsilano,49.26926,-123.16807,Private room,75,1,172,2019-09-15,4.19,1,279
11949456,Jaipur Rm Water View DT Priv bath,2021201,Sheri,,Downtown Eastside,49.28079,-123.10907,Private room,148,2,40,2019-07-07,0.99,2,197
11950355,New Duplex in East Vancouver,15546052,Amanda,,Mount Pleasant,49.26127,-123.07975,Entire home/apt,350,4,1,2018-08-04,0.07,1,0
11950920,Beachfront Basement with Hot Tub and Steam Room,36040844,Deb And Jim,,West Point Grey,49.27058,-123.20692,Entire home/apt,162,4,98,2019-09-13,2.44,3,302
11986499,Cozy and quiet in beautiful kits!,14046955,Nicole,,Fairview,49.26572,-123.13982,Entire home/apt,115,1,14,2019-08-04,0.43,2,49
11989496,Kitsilano home 10min walk to beach,26507856,Janine,,Kitsilano,49.25856,-123.17376,Private room,95,1,73,2019-09-12,1.73,1,25
12005783,Vancouver dowtown executive apartament,64206430,Eduardo,,Downtown,49.28792,-123.12648,Entire home/apt,200,3,101,2019-09-03,3.94,1,93
12033935,Beach Nest-Best Location!,4484250,Karen,,Kitsilano,49.27228,-123.16009,Entire home/apt,130,3,76,2019-08-27,1.83,8,327
12044153,Charming 2BDR Suite- Parking- W/D -Heart of Kits,64488310,Amanda,,Kitsilano,49.25892,-123.16444,Entire home/apt,195,30,26,2019-08-27,0.62,3,137
12053816,Hip Strathcona Sunny Garden Suite  rental,9092549,Howard,,Downtown Eastside,49.27854,-123.08908,Entire home/apt,90,30,246,2019-08-10,5.90,1,0
12057622,Cozy 1 bed/den Vintage Chic condo,54299943,Jamie,,Kitsilano,49.26988,-123.16777,Entire home/apt,130,30,113,2019-06-01,2.74,1,315
12075601,Room in Downtown City Center (1 month min stay),7013257,Mj,,Downtown,49.28128,-123.12103,Private room,57,31,60,2019-06-22,1.46,1,331
12083773,Two Bedroom Kits Beach Charm,64763529,Aiza And Keenan,,Kitsilano,49.2704,-123.15739,Entire home/apt,189,6,49,2019-08-31,1.18,1,0
12116226,Spacious 2 Bedroom Suite at Kensington,20148233,Molly,,Kensington-Cedar Cottage,49.24328,-123.07454,Entire home/apt,90,2,113,2019-09-01,2.71,2,27
12157772,Bright Private suite to explore Van,63956042,Dave,,Sunset,49.22241,-123.08787,Entire home/apt,79,2,108,2019-09-02,2.66,1,28
12209150,Licensed Hotel: Boutique KingSuite ++ Housekeeping,2693243,John,,Downtown,49.2856,-123.11782,Hotel room,160,3,13,2019-02-18,0.37,4,128
12210228,Licensed Hotel: Boutique KingRoom + Housekeeping,2693243,John,,Downtown,49.28556,-123.11696,Hotel room,150,3,8,2019-01-21,0.36,4,146
12210773,Private bedroom close to transit,12310952,Cléo & Carl,,Marpole,49.21407,-123.1117,Private room,34,30,54,2019-08-31,1.29,9,92
12212176,Gastown Studio,41498749,Grady,,Downtown Eastside,49.28179,-123.1034,Entire home/apt,150,30,50,2018-07-27,2.02,3,351
12213507,"LUXURY PENTHOUSE THE CARLYLE, ALBERNI (30 day min)",4292086,Anne,,West End,49.28375,-123.12698,Entire home/apt,250,30,27,2019-06-30,0.66,12,228
12213577,"BEST LOCATION, BRILLIANT VIEW, DOWNTOWN LIVING",64830989,Marshall,,Downtown,49.27916,-123.10928,Entire home/apt,101,2,173,2019-09-13,4.14,1,57
12231393,Downtown Convenient and Comfortable Condo,18121575,Soroush (亞明),,Downtown,49.28023,-123.10627,Entire home/apt,193,2,102,2019-09-08,2.48,2,73
12244047,Kitsilano Haven,4484250,Karen,,Kitsilano,49.27201,-123.16148,Entire home/apt,109,2,65,2019-09-11,1.62,8,277
12245225,Beach Side- 30 Days +,4484250,Karen,,Kitsilano,49.27067,-123.16037,Entire home/apt,150,30,44,2019-05-05,1.08,8,124
12253914,Private Entrance 1BR Suite. Centrally Located,65742927,Stephen,,Kensington-Cedar Cottage,49.24327,-123.07288,Entire home/apt,56,1,151,2019-09-16,3.91,1,0
12304783,Cute coach house for 6-2 bath and  private patio.,66346226,Marina,,Hastings-Sunrise,49.27442,-123.04381,Entire home/apt,150,1,51,2019-09-08,4.18,1,45
12309772,Great Location! Spacious 2bed2bath,930612,Melanie,,Downtown,49.28688,-123.12324,Entire home/apt,399,2,90,2019-08-28,2.17,4,54
12321367,Industrial Loft with Mountain Views,9734530,Felix,,Downtown Eastside,49.28351,-123.10093,Entire home/apt,150,30,16,2018-07-30,0.50,1,0
12335248,"Whole house, Commercial Drive",15644958,Aaron,,Kensington-Cedar Cottage,49.25552,-123.06957,Entire home/apt,375,6,3,2018-08-05,0.08,1,0
12336968,City Cottage - 6BR/4BA >2700 Sqft Family friendly,20336707,Ellen & Juan,,Kensington-Cedar Cottage,49.25162,-123.08268,Entire home/apt,99,1,49,2019-08-25,1.21,1,81
12345888,Sleeps 6! Great location! Spacious! Hip decor!,30064922,Emily,,Fairview,49.26478,-123.12864,Entire home/apt,225,2,79,2019-09-02,1.90,2,3
12365462,D50 1 BR Lofty Living on The Drive,30899,Rami,,Grandview-Woodland,49.26518,-123.07006,Entire home/apt,93,180,0,,,38,138
12386223,D6 Live In The Heart of Van 2 BR,30899,Rami,,Downtown,49.28396,-123.1167,Entire home/apt,117,60,1,2016-08-02,0.03,38,320
12391067,Chic Downtown Condominium near Robson Street Boutiques,21783759,Viviena,,Downtown,49.28198,-123.12366,Entire home/apt,105,30,20,2019-08-24,0.50,7,183
12408253,Gastown Heritage Loft,16646785,Alan,,Downtown Eastside,49.2819,-123.10399,Entire home/apt,199,3,172,2019-09-02,4.20,1,263
12423800,Georgian Colonial near UBC,67199819,Beryl,,Dunbar Southlands,49.25082,-123.18747,Entire home/apt,400,3,68,2019-08-26,1.66,1,360
12434489,Family Friendly traveller's home,67266938,Alison,,Kensington-Cedar Cottage,49.24744,-123.06944,Private room,70,1,7,2018-05-06,0.21,4,87
12449836,Big Bright Room in Kitsilano,67357296,Zara,,Kitsilano,49.26773,-123.15126,Private room,144,1,4,2019-09-01,1.52,1,64
12455740,Fully Furnished One Bedroom Downtown  Vancouver,67281223,Karim,,Downtown,49.28494,-123.11361,Entire home/apt,150,30,3,2019-07-31,0.17,3,365
12494176,"Massive, bright and unique four bedroom space!",48824936,Ian,,Kensington-Cedar Cottage,49.25046,-123.06814,Entire home/apt,350,45,104,2018-09-09,2.58,2,31
12500432,EJMP Guest Room Near Vancouver Int’l Airport,67690876,Elmer,,Marpole,49.20857,-123.12929,Private room,75,2,36,2019-09-13,1.49,1,63
12511561,Studio Loft near Granville Island,14855120,Jim,,Fairview,49.2654,-123.13914,Entire home/apt,89,30,4,2016-09-01,0.10,1,0
12522460,"Room in hip, retro, spacious apt.",30064922,Emily,,Fairview,49.26309,-123.12922,Private room,101,1,16,2019-08-29,0.40,2,0
12522873,Modern Gastown Loft,11590288,Shannon,,Downtown Eastside,49.28156,-123.10595,Entire home/apt,185,2,9,2018-08-27,0.22,1,0
12542874,Mount Pleasant - modern family home,22096754,Evie,,Mount Pleasant,49.25999,-123.07915,Entire home/apt,301,3,23,2019-08-27,0.58,1,32
12548477,Sweet dreams,68010340,Joe,,Riley Park,49.23891,-123.10232,Private room,60,1,135,2018-10-26,3.34,10,364
12561099,Stunning Downtown Condo,3092935,Brad,,Downtown,49.27929,-123.12445,Entire home/apt,140,31,34,2019-05-26,0.83,14,179
12561247,"Modern,bright space,fab location,chic style",726292,Dilesh,,Fairview,49.26786,-123.14162,Private room,106,2,135,2019-09-13,3.41,1,0
12587166,Simple Pleasures @ Prime Kits Beach,64445217,Sirine,,Kitsilano,49.27501,-123.15288,Entire home/apt,109,1,206,2019-08-30,5.00,1,79
12603779,Bright Spacious Kitsilano Apartment,68401435,Shaun,,Kitsilano,49.26179,-123.15067,Entire home/apt,101,180,11,2017-11-22,0.28,1,260
12604369,Chloe's Garden Suite Steam Rm & FP,12590876,Erin,,Riley Park,49.2535,-123.10214,Entire home/apt,140,1,206,2019-09-14,5.26,1,142
12604736,Downtown Cozy Apt By The Beach,16190613,Ron,,West End,49.28396,-123.14072,Entire home/apt,150,30,60,2018-09-27,1.49,1,322
12606189,Cozy Quiet DT Vancouver Studio w/ weekly Laundry,56384031,Maddi,,Downtown,49.28076,-123.12618,Entire home/apt,132,30,27,2019-08-24,0.69,3,273
12611121,"spacious, funky, 3 bdrm., well located",2452257,Harvey,,Marpole,49.21407,-123.14041,Entire home/apt,170,3,53,2019-09-03,1.30,1,348
12634353,Heritage House - Garden Level 2 Bdrm Suite,15359189,Alex,,Kensington-Cedar Cottage,49.24855,-123.08006,Entire home/apt,98,14,11,2018-06-01,0.28,4,31
12706374,Woodwards -Best downtown building,16330328,Beau (That'S Our Rescue Boxer:),,Downtown Eastside,49.28185,-123.10599,Entire home/apt,150,90,1,2016-06-28,0.03,1,75
12709451,"Classic, central Vancouver gem! 3 bdrms 2 baths",12131673,Melissa,,Riley Park,49.25002,-123.09853,Entire home/apt,400,5,9,2019-08-10,0.34,1,255
12762068,Bright room - Main Street,24738659,Katrina,,Riley Park,49.24144,-123.10131,Private room,45,32,4,2017-11-18,0.11,4,332
12791718,Nearby marine drive sky train house,69649817,Nancy,,Sunset,49.21819,-123.10545,Entire home/apt,98,2,53,2019-01-21,1.33,1,0
12793683,SPACIOUS CENTRAL DOWNTOWN STUDIO+ PARKING,29715642,Nat,,Downtown,49.27718,-123.12109,Entire home/apt,121,31,18,2019-08-12,0.44,1,324
12798674,One bedroom suite,30942340,Wendy,,South Cambie,49.25343,-123.12686,Entire home/apt,140,3,62,2019-08-18,1.55,1,155
12807727,"Heart of Vancouver, BEST location",36169765,Jillian,,Downtown,49.27585,-123.11185,Entire home/apt,65,30,2,2019-05-04,0.09,1,33
12815958,1 Bedroom Apartment with Open View Sleeps 2-4,69754890,Aleix,,Marpole,49.21122,-123.11651,Entire home/apt,115,30,71,2018-10-05,1.81,3,244
12829633,Natural Light Main St. - 1 bedroom,24738659,Katrina,,Riley Park,49.24219,-123.10233,Private room,79,31,7,2019-03-31,0.19,4,316
12853613,GASTOWN HERITAGE PENTHOUSE + PRIVATE ROOFTOP DECK,70229779,Alexander,,Downtown Eastside,49.28352,-123.10246,Entire home/apt,299,1,140,2019-09-01,3.53,1,243
12853927,"Perfect Location, Perfect Gem! Beach District",70363,Bianca,,Downtown,49.27576,-123.13262,Entire home/apt,189,3,31,2019-07-27,1.21,1,0
12857585,《Hidden Gem in Vancouver 2 min Walk to Skytrain》,61685635,Candy (Yi An),,Riley Park,49.2511,-123.11364,Entire home/apt,250,1,104,2019-09-08,7.31,1,284
12874057,"Cool place on Main St, trendiest hood in Vancouver",65298367,Patricia,,Mount Pleasant,49.25731,-123.09391,Entire home/apt,85,4,142,2019-09-16,3.49,1,188
12888961,Sunny room,68010340,Joe,,Riley Park,49.23986,-123.10158,Private room,60,1,177,2019-07-30,4.40,10,103
12889116,Joe's place,68010340,Joe,,Riley Park,49.23825,-123.10142,Private room,60,1,143,2019-05-05,3.54,10,364
12934598,Premium 3BR home in Kitsilano,70791516,Brian,,Kitsilano,49.26444,-123.14806,Entire home/apt,147,6,2,2017-08-06,0.08,2,0
12952602,House in the Heart of Main Street!,1925819,Bruce,,Riley Park,49.24795,-123.09742,Entire home/apt,209,4,14,2019-08-23,0.35,1,0
12952787,Bright sub-penthouse near beach - long term rental,32737080,Daragh And Ida,,West End,49.28004,-123.13524,Entire home/apt,78,180,1,2016-07-27,0.03,1,46
12971136,D20- Beautiful 1 bedroom suite,30899,Rami,,Downtown,49.27408,-123.12817,Entire home/apt,91,30,3,2019-05-15,0.07,38,320
12974050,Vancouver West End Condo with Parking (on request),30322469,Jason,,West End,49.28148,-123.13134,Entire home/apt,199,2,178,2019-09-04,4.50,1,166
12991276,Downtown Vancouver Studio,8368718,Yvonne,,Downtown,49.27898,-123.12734,Entire home/apt,199,30,87,2018-09-17,2.15,3,133
13000591,Cozy one bedroom suite,19475867,Yang,,Marpole,49.21574,-123.13195,Private room,79,3,20,2019-08-31,0.52,1,359
13007169,"Modern 2 Bdrm+2 Bath+Den+1 Parking, Yaletown, View",18057782,Osvaldo,,Downtown,49.27467,-123.11475,Entire home/apt,166,30,4,2019-02-24,0.49,1,166
13021044,Steps to Granville Island,17227296,Dave,,Fairview,49.2707,-123.14013,Entire home/apt,121,30,0,,,1,0
13032884,marinaside,72034701,David,,Downtown,49.27137,-123.12259,Entire home/apt,200,30,2,2019-07-31,0.09,1,168
13035303,Beautiful new townhouse room in artistic district,72061037,Keela,,Kensington-Cedar Cottage,49.26138,-123.07375,Private room,48,3,41,2018-10-28,1.03,1,0
13062709,D15- 2 BR downtown luxury suite,30899,Rami,,Downtown,49.27793,-123.12434,Entire home/apt,265,120,0,,,38,223
13065799,"Cozy, well-lit private studio (30 day min)",30241578,Lars,,Downtown,49.27919,-123.12717,Entire home/apt,175,30,16,2018-05-31,0.40,1,0
13093588,Savor Breathtaking Views of Downtown,23977001,Emma,,Downtown,49.27638,-123.12413,Entire home/apt,130,30,17,2019-06-20,0.50,10,267
13095062,Beautiful 3 BDRM Newly Reno'd Home Cambie Area,29412479,Leslie-Ann And Suzanne,,Riley Park,49.25145,-123.11321,Entire home/apt,199,30,7,2018-01-25,0.18,6,304
13111653,"Historic Neighborhood: Bright Apt, Beautiful View",72693452,Alexis,,Downtown,49.2806,-123.10778,Entire home/apt,200,30,27,2018-09-09,0.67,1,53
13125780,Vancouver's Special Vancouver Special,56061445,Alexa,,Kensington-Cedar Cottage,49.23456,-123.08954,Entire home/apt,170,7,23,2019-08-31,0.59,1,73
13125960,Quiet Mid Century Bungalow,71643035,Shandy,,Renfrew-Collingwood,49.23602,-123.0556,Private room,49,2,129,2019-09-01,3.29,1,67
13131513,Central Large Modern Private Room With Bathroom,8979425,Malcolm,,Grandview-Woodland,49.27477,-123.06444,Private room,97,3,99,2019-09-08,2.58,3,97
13140963,Room 1 in a New House,73238515,Cora,,Riley Park,49.25282,-123.09199,Private room,65,1,18,2019-05-08,0.45,6,86
13148765,"Bright, Private Garden Suite off Commercial Drive",713242,Noel & Lindsay,,Grandview-Woodland,49.26384,-123.06652,Entire home/apt,89,2,135,2019-09-11,3.41,1,36
13157169,Beautifully renovated- 2bed & 2bath off Main St!,73455996,Laetitia & Scott,,Riley Park,49.23399,-123.10136,Entire home/apt,180,4,94,2019-09-08,2.37,1,127
13160462,"Langara Vancouver Film Culinary school, Room D",73492158,Lise,,Riley Park,49.23485,-123.09751,Private room,36,100,7,2019-08-31,0.33,1,87
13167163,"Luxe Heritage Gastown Loft, Thoroughly Renovated",295810,Lawrence,,Downtown Eastside,49.2819,-123.10909,Entire home/apt,189,2,61,2018-09-10,2.62,1,0
13174671,Room 2 in a New House,73238515,Cora,,Riley Park,49.25298,-123.09182,Private room,79,1,30,2019-07-19,0.75,6,84
13205734,The Green House,1628349,Maria,,Renfrew-Collingwood,49.26074,-123.05512,Entire home/apt,64,2,115,2019-08-31,2.98,1,191
13208731,❤Beautiful Studio Loft Suite by Downtown,23123490,Ducharme,,Mount Pleasant,49.25863,-123.10994,Entire home/apt,111,30,31,2019-01-14,0.78,1,0
13208772,Modern Ground Floor Suite in Westside Vancouver,7001804,Saeed,,Arbutus Ridge,49.24645,-123.16715,Entire home/apt,110,3,119,2019-09-14,2.99,1,53
13211615,Home Sweet Home East Village!,62870356,Maya,,Grandview-Woodland,49.27926,-123.06185,Entire home/apt,95,2,136,2019-08-25,3.49,2,242
13219781,"**room #1**is available (Vancouver, BC)",65757581,Ys,,Riley Park,49.25126,-123.09347,Private room,40,2,70,2019-09-01,1.75,4,314
13240363,AMAZING BRIGHT VIEW BEST LOCATION 2BR+2BA+PARKING,74315402,Jackie,,Downtown,49.28239,-123.11293,Entire home/apt,101,2,185,2019-09-07,4.68,1,144
13240975,"Cottage in the City for singles, couples or family",74401202,Grant,,Riley Park,49.24235,-123.10165,Entire home/apt,175,1,111,2019-09-01,2.97,1,125
13245931,►► Great Location Modern Quiet Clean & Healthy,11063197,Monika,,West End,49.2849,-123.13467,Entire home/apt,101,28,10,2019-06-25,0.27,2,123
13247035,#C King Size ~ One Bedroom ~ Steps to the Beach,31685027,Claude,,Kitsilano,49.2717,-123.15887,Entire home/apt,79,30,11,2019-07-27,0.28,13,219
13248489,#E New Studio Unit ~ Steps to Kits,31685027,Claude,,Kitsilano,49.27111,-123.15835,Entire home/apt,75,30,6,2017-07-01,0.15,13,359
13263762,Self-contained suite in Vancouver (Fraser St).,58950831,Sharon,,Mount Pleasant,49.25725,-123.0871,Entire home/apt,95,2,65,2019-09-01,1.64,1,281
13266055,Beautiful Vancouver City Bungalow,1741913,Darragh & Deanna,,Hastings-Sunrise,49.27569,-123.03918,Entire home/apt,220,2,19,2019-08-17,0.49,2,11
13274735,Suite garden patio on The Drive,74384371,Mieke,,Grandview-Woodland,49.26656,-123.06986,Entire home/apt,90,1,176,2019-09-15,4.42,1,125
13284025,Big and Bright and Beautiful -1 Bdrm off Main St,72574567,Tamara,,Sunset,49.23283,-123.09666,Entire home/apt,124,3,103,2019-09-12,2.76,1,152
13284465,Amazing 3 Bedrm Condo w/ Incredible View + Parking,37627084,Chain,,Downtown,49.2792,-123.10672,Entire home/apt,128,2,213,2019-09-06,5.39,2,313
13285299,Delightful  Bedroom  with Balcony,74456980,Beverly,,Renfrew-Collingwood,49.25105,-123.03724,Private room,101,3,62,2018-10-05,1.57,2,0
13291492,Seawall & Sunset Beach -  Big 1bdrm Ocean Facing,74821793,Jeff,,West End,49.27885,-123.13518,Entire home/apt,299,2,39,2019-09-06,1.45,1,169
13297246,Downtown Vancouver - Robson Studio for 2,317618,Edgar,,Downtown,49.27873,-123.11726,Entire home/apt,237,1,4,2017-05-29,0.10,9,0
13298502,Lovely 2 bedroom townhome,19602576,Melanie,,Sunset,49.23162,-123.09393,Entire home/apt,200,3,9,2019-07-15,0.23,1,0
13308004,East Vancouver studio suite in cute home,31435230,Vira,,Mount Pleasant,49.25786,-123.08376,Entire home/apt,150,3,38,2019-08-27,0.99,1,0
13317612,Hip and cool apartment in downtown Vancouver,34929605,Pierre,,Downtown,49.27792,-123.12969,Entire home/apt,150,1,113,2019-09-15,3.58,1,70
13334490,Beautiful modern house 10mins downtown or airport,54154927,Susan,,Victoria-Fraserview,49.21177,-123.0716,Entire home/apt,499,1,79,2019-09-01,2.03,1,353
13346084,Kerrisdale Craftsman,75625891,Kamala,,Arbutus Ridge,49.24253,-123.151,Entire home/apt,440,7,2,2018-07-01,0.05,1,0
13347771,Furnished One Bedroom Fraser Court,39642808,Yossi,,Sunset,49.23198,-123.09428,Entire home/apt,85,30,2,2017-06-30,0.05,1,259
13350002,"Main St, Private 2 BR, skytrain: King Ed downtown",69139395,Lisa M,,Riley Park,49.24842,-123.10292,Entire home/apt,172,2,64,2019-09-02,1.70,3,77
13358432,Private Bachelor Suite for 1p w/ Sundeck,34594484,Michelle,,Renfrew-Collingwood,49.25495,-123.03533,Private room,70,30,20,2018-08-27,0.52,2,22
13360139,A private room in the Heart of Downtown,50528923,Ab,,West End,49.28935,-123.13324,Private room,95,2,19,2019-09-15,0.49,1,43
13361855,Room in the Tree Tops,412802,Anne,,Arbutus Ridge,49.24774,-123.1671,Private room,85,1,231,2019-09-04,5.84,2,153
13383325,The Main,29939254,Sheila,,Sunset,49.2198,-123.10041,Entire home/apt,75,1,400,2019-09-02,10.94,1,93
13396760,Comfortable Family home at the centre of it all!,65268234,Sherry,,Riley Park,49.2512,-123.10338,Entire home/apt,130,3,1,2019-07-27,0.57,1,77
13416108,Large & Bright Gastown Luxury Loft w/20ft ceilings,16750396,Eddie And Marv,,Downtown Eastside,49.28396,-123.10318,Entire home/apt,200,2,193,2019-08-25,4.87,4,338
13419885,"2 BR 3 BD Great location, close to bus stops",16641764,Fiona,,Dunbar Southlands,49.25594,-123.1868,Private room,101,1,164,2019-09-14,4.17,1,136
13429166,(ROOM2)  Private Room with Separate Entrance,65757581,Ys,,Shaughnessy,49.24297,-123.13293,Private room,60,1,157,2019-08-27,4.02,4,317
13429931,(ROOM1)  Private Room with Separate Entrance,65757581,Ys,,Shaughnessy,49.2431,-123.13435,Private room,60,1,121,2019-08-30,3.09,4,341
13433673,Bedroom in a great apartment close to Seawall,6005855,Peter,,Downtown,49.27485,-123.10113,Private room,85,2,51,2019-06-01,2.75,2,22
13435088,Nice & Spacious two-level House by Langara College,71312111,Vincent & Van,,Oakridge,49.2197,-123.10643,Entire home/apt,260,2,44,2019-09-15,1.14,1,118
13450933,Modern Suites Downtown Vancouver!,27791355,Music Industry Co.,,Downtown,49.2818,-123.11768,Entire home/apt,213,2,14,2019-08-04,0.40,3,21
13452560,Bright One Bedroom Vancouver Apartment,16636703,James Dylan,,Mount Pleasant,49.26151,-123.08326,Entire home/apt,65,2,28,2019-08-03,0.71,1,0
13456176,Rustic Suite near Commercial Drive in Vancouver,33006954,Robin,,Grandview-Woodland,49.26951,-123.06659,Entire home/apt,150,2,90,2019-07-30,2.31,2,0
13464468,3BDR Luxury Heritage Home- heart of Kitsilano,64488310,Amanda,,Kitsilano,49.25895,-123.16318,Entire home/apt,901,60,27,2019-05-19,0.68,3,289
13496222,Private Room in Joyce Collingwood Station,65959354,Fer And Samy,,Renfrew-Collingwood,49.23419,-123.03003,Private room,49,1,171,2019-09-16,4.36,1,117
13496853,Yaletown Modern 2 Bedroom Townhome Sleeps 4-5,69754890,Aleix,,Downtown,49.27953,-123.12131,Entire home/apt,200,2,117,2019-09-01,2.95,3,88
13525164,Elegance plus Location; Steps to Downtown Van,3593825,Noreen,,West End,49.28202,-123.13598,Entire home/apt,99,30,114,2019-07-25,2.89,1,217
13587559,Luxury 2 Level House,78465073,Jason,,Kensington-Cedar Cottage,49.25505,-123.07804,Entire home/apt,650,2,44,2019-07-19,1.12,1,199
13601416,D33 - Two Bedroom in the Heart of Vancouver,30899,Rami,,West End,49.2874,-123.12627,Entire home/apt,124,30,15,2019-05-07,0.51,38,281
13604686,2-Bed Cozy Suite  - Minutes to Buses and Train!,78697783,Vick,,Renfrew-Collingwood,49.2343,-123.03408,Entire home/apt,177,2,23,2019-09-11,4.89,1,133
13607124,Vancouver Family Suite for Six,40246737,Grace,,Killarney,49.22016,-123.03082,Entire home/apt,148,1,83,2019-08-27,2.15,2,55
